Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type,sector,framework,cpv
7803414CEF,AWARD,CENTRALE,2019-06-10 00:00:00.000,Variant 1,1,259470.68,FORNITURE,ORDINARI,0,39
7803414CEF,CONTRACT-START,CENTRALE,2019-07-22 00:00:00.000,Variant 1,1,259470.68,FORNITURE,ORDINARI,0,39
7803414CEF,VARIANT,CENTRALE,2019-09-12 00:00:00.000,Variant 1,1,259470.68,FORNITURE,ORDINARI,0,39
7803414CEF,CONTRACT-END,CENTRALE,2019-10-12 00:00:00.000,Variant 1,1,259470.68,FORNITURE,ORDINARI,0,39
780480265B,CREATION,PUGLIA,2019-02-21 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
780480265B,AWARD,PUGLIA,2019-12-05 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
780480265B,CONTRACT-START,PUGLIA,2020-01-30 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
780480265B,SUSPENSION,PUGLIA,2020-08-07 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
780480265B,REPRISE,PUGLIA,2020-09-29 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
780480265B,VARIANT,PUGLIA,2020-10-19 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
780480265B,CONTRACT-END,PUGLIA,2020-11-27 00:00:00.000,Variant 9,9,112811.0,FORNITURE,ORDINARI,0,30
7807492238,CREATION,CENTRALE,2019-02-21 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,0,32
7807492238,AWARD,CENTRALE,2019-04-12 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,0,32
7807492238,CONTRACT-START,CENTRALE,2019-05-28 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,0,32
7807492238,VARIANT,CENTRALE,2019-12-11 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,0,32
7807492238,CONTRACT-END,CENTRALE,2020-02-15 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,0,32
780817128C,CREATION,CENTRALE,2019-02-27 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,30
780817128C,AWARD,CENTRALE,2019-04-01 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,30
780817128C,CONTRACT-START,CENTRALE,2019-04-01 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,30
780817128C,VARIANT,CENTRALE,2020-03-31 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,30
780817128C,CONTRACT-END,CENTRALE,2020-06-30 00:00:00.000,Variant 1,1,150000.0,FORNITURE,ORDINARI,0,30
7809534753,CREATION,SARDEGNA,2019-03-05 00:00:00.000,Variant 48,48,792346.42,FORNITURE,ORDINARI,0,39
7809534753,AWARD,SARDEGNA,2019-04-23 00:00:00.000,Variant 48,48,792346.42,FORNITURE,ORDINARI,0,39
7809534753,CONTRACT-START,SARDEGNA,2019-06-07 00:00:00.000,Variant 48,48,792346.42,FORNITURE,ORDINARI,0,39
7809534753,STATUS,SARDEGNA,2019-06-21 00:00:00.000,Variant 48,48,792346.42,FORNITURE,ORDINARI,0,39
7809534753,CONTRACT-END,SARDEGNA,2019-06-28 00:00:00.000,Variant 48,48,792346.42,FORNITURE,ORDINARI,0,39
7809534753,VARIANT,SARDEGNA,2019-10-31 00:00:00.000,Variant 48,48,792346.42,FORNITURE,ORDINARI,0,39
7810142D0E,CREATION,LOMBARDIA,2019-02-25 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,AWARD,LOMBARDIA,2019-02-25 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,CONTRACT-START,LOMBARDIA,2019-03-04 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2019-07-06 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2019-08-07 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2019-09-06 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2019-10-06 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2019-11-07 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2019-12-04 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-01-08 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-02-18 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-03-13 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-04-11 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-05-19 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,CONTRACT-END,LOMBARDIA,2020-05-31 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-06-19 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,STATUS,LOMBARDIA,2020-11-30 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
7810142D0E,VARIANT,LOMBARDIA,2020-12-16 00:00:00.000,Variant 63,63,834982.0,FORNITURE,ORDINARI,1,9
78108082AB,CREATION,CENTRALE,2019-04-12 00:00:00.000,Variant 1,1,177393.52,FORNITURE,ORDINARI,0,32
78108082AB,AWARD,CENTRALE,2019-09-02 00:00:00.000,Variant 1,1,177393.52,FORNITURE,ORDINARI,0,32
78108082AB,CONTRACT-START,CENTRALE,2019-09-02 00:00:00.000,Variant 1,1,177393.52,FORNITURE,ORDINARI,0,32
78108082AB,VARIANT,CENTRALE,2019-11-15 00:00:00.000,Variant 1,1,177393.52,FORNITURE,ORDINARI,0,32
78108082AB,CONTRACT-END,CENTRALE,2019-11-22 00:00:00.000,Variant 1,1,177393.52,FORNITURE,ORDINARI,0,32
78118259EA,CREATION,EMILIA ROMAGNA,2019-03-07 00:00:00.000,Variant 2,2,40497.06,FORNITURE,ORDINARI,1,39
78118259EA,AWARD,EMILIA ROMAGNA,2019-03-07 00:00:00.000,Variant 2,2,40497.06,FORNITURE,ORDINARI,1,39
78118259EA,CONTRACT-START,EMILIA ROMAGNA,2019-03-07 00:00:00.000,Variant 2,2,40497.06,FORNITURE,ORDINARI,1,39
78118259EA,CONTRACT-END,EMILIA ROMAGNA,2019-12-31 00:00:00.000,Variant 2,2,40497.06,FORNITURE,ORDINARI,1,39
78118259EA,VARIANT,EMILIA ROMAGNA,2019-12-31 00:00:00.000,Variant 2,2,40497.06,FORNITURE,ORDINARI,1,39
781740028F,CREATION,SICILIA,2019-03-12 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,AWARD,SICILIA,2019-03-12 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,CONTRACT-START,SICILIA,2019-03-18 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2019-07-06 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2019-08-08 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2019-09-10 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2019-10-06 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2019-11-07 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2019-12-11 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2020-01-14 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,VARIANT,SICILIA,2020-01-23 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2020-02-06 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2020-03-07 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2020-04-13 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2020-05-07 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,CONTRACT-END,SICILIA,2020-05-31 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
781740028F,STATUS,SICILIA,2020-06-23 00:00:00.000,Variant 220,220,1350000.0,FORNITURE,ORDINARI,1,9
7817415EEC,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2019-03-13 00:00:00.000,Variant 13,13,53000.0,FORNITURE,ORDINARI,0,34
7817415EEC,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2019-04-16 00:00:00.000,Variant 13,13,53000.0,FORNITURE,ORDINARI,0,34
7817415EEC,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2019-05-10 00:00:00.000,Variant 13,13,53000.0,FORNITURE,ORDINARI,0,34
7817415EEC,STATUS,PROVINCIA AUTONOMA DI BOLZANO,2019-06-28 00:00:00.000,Variant 13,13,53000.0,FORNITURE,ORDINARI,0,34
7817415EEC,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-06-28 00:00:00.000,Variant 13,13,53000.0,FORNITURE,ORDINARI,0,34
7817415EEC,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2019-07-16 00:00:00.000,Variant 13,13,53000.0,FORNITURE,ORDINARI,0,34
781953111E,CREATION,EMILIA ROMAGNA,2019-03-13 00:00:00.000,Variant 1,1,90000.0,FORNITURE,ORDINARI,0,33
781953111E,AWARD,EMILIA ROMAGNA,2019-04-29 00:00:00.000,Variant 1,1,90000.0,FORNITURE,ORDINARI,0,33
781953111E,CONTRACT-START,EMILIA ROMAGNA,2019-04-30 00:00:00.000,Variant 1,1,90000.0,FORNITURE,ORDINARI,0,33
781953111E,VARIANT,EMILIA ROMAGNA,2019-05-03 00:00:00.000,Variant 1,1,90000.0,FORNITURE,ORDINARI,0,33
781953111E,CONTRACT-END,EMILIA ROMAGNA,2019-10-31 00:00:00.000,Variant 1,1,90000.0,FORNITURE,ORDINARI,0,33
7820922CFE,CREATION,SARDEGNA,2019-03-08 00:00:00.000,Variant 2,2,89864.0,FORNITURE,ORDINARI,1,33
7820922CFE,AWARD,SARDEGNA,2019-03-08 00:00:00.000,Variant 2,2,89864.0,FORNITURE,ORDINARI,1,33
7820922CFE,CONTRACT-START,SARDEGNA,2019-03-11 00:00:00.000,Variant 2,2,89864.0,FORNITURE,ORDINARI,1,33
7820922CFE,CONTRACT-END,SARDEGNA,2020-03-10 00:00:00.000,Variant 2,2,89864.0,FORNITURE,ORDINARI,1,33
7820922CFE,VARIANT,SARDEGNA,2020-04-21 00:00:00.000,Variant 2,2,89864.0,FORNITURE,ORDINARI,1,33
7821247932,CREATION,CENTRALE,2019-03-15 00:00:00.000,Variant 1,1,250000.0,FORNITURE,ORDINARI,1,9
7821247932,AWARD,CENTRALE,2019-03-15 00:00:00.000,Variant 1,1,250000.0,FORNITURE,ORDINARI,1,9
7821247932,CONTRACT-START,CENTRALE,2019-03-15 00:00:00.000,Variant 1,1,250000.0,FORNITURE,ORDINARI,1,9
7821247932,VARIANT,CENTRALE,2020-09-30 00:00:00.000,Variant 1,1,250000.0,FORNITURE,ORDINARI,1,9
7821247932,CONTRACT-END,CENTRALE,2020-12-31 00:00:00.000,Variant 1,1,250000.0,FORNITURE,ORDINARI,1,9
7821418650,CREATION,SARDEGNA,2019-03-05 00:00:00.000,Variant 1,1,393400.8,FORNITURE,ORDINARI,0,33
7821418650,AWARD,SARDEGNA,2019-03-13 00:00:00.000,Variant 1,1,393400.8,FORNITURE,ORDINARI,0,33
7821418650,CONTRACT-START,SARDEGNA,2019-03-15 00:00:00.000,Variant 1,1,393400.8,FORNITURE,ORDINARI,0,33
7821418650,VARIANT,SARDEGNA,2019-09-10 00:00:00.000,Variant 1,1,393400.8,FORNITURE,ORDINARI,0,33
7821418650,CONTRACT-END,SARDEGNA,2019-09-13 00:00:00.000,Variant 1,1,393400.8,FORNITURE,ORDINARI,0,33
7822215804,CREATION,SARDEGNA,2019-03-12 00:00:00.000,Variant 3,3,55500.0,FORNITURE,ORDINARI,0,33
7822215804,AWARD,SARDEGNA,2019-04-03 00:00:00.000,Variant 3,3,55500.0,FORNITURE,ORDINARI,0,33
7822215804,CONTRACT-START,SARDEGNA,2019-04-10 00:00:00.000,Variant 3,3,55500.0,FORNITURE,ORDINARI,0,33
7822215804,VARIANT,SARDEGNA,2020-03-12 00:00:00.000,Variant 3,3,55500.0,FORNITURE,ORDINARI,0,33
7822215804,VARIANT,SARDEGNA,2020-04-01 00:00:00.000,Variant 3,3,55500.0,FORNITURE,ORDINARI,0,33
7822215804,CONTRACT-END,SARDEGNA,2020-04-09 00:00:00.000,Variant 3,3,55500.0,FORNITURE,ORDINARI,0,33
7830324BC5,CREATION,CENTRALE,2019-03-14 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,AWARD,CENTRALE,2019-05-02 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,CONTRACT-START,CENTRALE,2019-05-06 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,SUSPENSION,CENTRALE,2019-05-23 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,REPRISE,CENTRALE,2019-07-09 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,SUSPENSION,CENTRALE,2019-07-17 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,REPRISE,CENTRALE,2019-07-26 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,CONTRACT-END,CENTRALE,2019-08-01 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7830324BC5,VARIANT,CENTRALE,2019-09-02 00:00:00.000,Variant 34,34,53226.7,FORNITURE,ORDINARI,0,44
7831015602,CREATION,PROVINCIA AUTONOMA DI TRENTO,2019-05-08 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,PUBLICATION-EU,PROVINCIA AUTONOMA DI TRENTO,2019-05-08 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,PUBLICATION-IT,PROVINCIA AUTONOMA DI TRENTO,2019-05-13 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,AWARD,PROVINCIA AUTONOMA DI TRENTO,2019-08-13 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,SUSPENSION,PROVINCIA AUTONOMA DI TRENTO,2019-10-17 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2019-10-30 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2019-11-25 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,REPRISE,PROVINCIA AUTONOMA DI TRENTO,2019-12-19 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,SUSPENSION,PROVINCIA AUTONOMA DI TRENTO,2020-01-07 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2020-02-20 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,REPRISE,PROVINCIA AUTONOMA DI TRENTO,2020-02-24 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2020-03-06 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831015602,STATUS,PROVINCIA AUTONOMA DI TRENTO,2020-03-06 00:00:00.000,Variant 221,221,652752.2,FORNITURE,ORDINARI,0,39
7831082D4A,CREATION,PROVINCIA AUTONOMA DI TRENTO,2019-03-25 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831082D4A,AWARD,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831082D4A,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831082D4A,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2020-11-27 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831082D4A,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-07-12 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831095806,CREATION,PROVINCIA AUTONOMA DI TRENTO,2019-03-25 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831095806,AWARD,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831095806,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831095806,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2021-03-26 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831095806,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-07-12 00:00:00.000,Variant 2,2,41000.0,FORNITURE,ORDINARI,0,33
7831119BD3,CREATION,PROVINCIA AUTONOMA DI TRENTO,2019-03-25 00:00:00.000,Variant 1,1,85000.0,FORNITURE,ORDINARI,0,33
7831119BD3,AWARD,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 1,1,85000.0,FORNITURE,ORDINARI,0,33
7831119BD3,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 1,1,85000.0,FORNITURE,ORDINARI,0,33
7831119BD3,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2020-04-15 00:00:00.000,Variant 1,1,85000.0,FORNITURE,ORDINARI,0,33
7831119BD3,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2020-07-21 00:00:00.000,Variant 1,1,85000.0,FORNITURE,ORDINARI,0,33
78311369DB,CREATION,PROVINCIA AUTONOMA DI TRENTO,2019-03-25 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,AWARD,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,STATUS,PROVINCIA AUTONOMA DI TRENTO,2019-09-28 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,STATUS,PROVINCIA AUTONOMA DI TRENTO,2020-03-28 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,STATUS,PROVINCIA AUTONOMA DI TRENTO,2020-09-28 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,STATUS,PROVINCIA AUTONOMA DI TRENTO,2020-12-31 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2021-05-05 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
78311369DB,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-06-16 00:00:00.000,Variant 36,36,750000.0,FORNITURE,ORDINARI,0,33
7831160DA8,CREATION,PROVINCIA AUTONOMA DI TRENTO,2019-03-25 00:00:00.000,Variant 5,5,408000.0,FORNITURE,ORDINARI,0,33
7831160DA8,AWARD,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 5,5,408000.0,FORNITURE,ORDINARI,0,33
7831160DA8,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2019-04-10 00:00:00.000,Variant 5,5,408000.0,FORNITURE,ORDINARI,0,33
7831160DA8,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2020-04-15 00:00:00.000,Variant 5,5,408000.0,FORNITURE,ORDINARI,0,33
7831160DA8,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2021-02-10 00:00:00.000,Variant 5,5,408000.0,FORNITURE,ORDINARI,0,33
7831160DA8,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-07-12 00:00:00.000,Variant 5,5,408000.0,FORNITURE,ORDINARI,0,33
78333637A3,CREATION,CENTRALE,2019-03-19 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,CONTRACT-START,CENTRALE,2019-05-15 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,AWARD,CENTRALE,2019-07-02 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,VARIANT,CENTRALE,2019-07-11 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,SUSPENSION,CENTRALE,2019-07-12 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,REPRISE,CENTRALE,2019-07-22 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,SUSPENSION,CENTRALE,2019-08-01 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,REPRISE,CENTRALE,2019-09-06 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,CONTRACT-END,CENTRALE,2019-10-09 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
78333637A3,VARIANT,CENTRALE,2019-10-09 00:00:00.000,Variant 222,222,188000.0,FORNITURE,ORDINARI,0,44
7833475411,CREATION,EMILIA ROMAGNA,2019-03-14 00:00:00.000,Variant 1,1,98400.0,FORNITURE,ORDINARI,0,44
7833475411,AWARD,EMILIA ROMAGNA,2019-04-02 00:00:00.000,Variant 1,1,98400.0,FORNITURE,ORDINARI,0,44
7833475411,CONTRACT-START,EMILIA ROMAGNA,2019-05-10 00:00:00.000,Variant 1,1,98400.0,FORNITURE,ORDINARI,0,44
7833475411,VARIANT,EMILIA ROMAGNA,2020-02-07 00:00:00.000,Variant 1,1,98400.0,FORNITURE,ORDINARI,0,44
7833475411,CONTRACT-END,EMILIA ROMAGNA,2020-02-12 00:00:00.000,Variant 1,1,98400.0,FORNITURE,ORDINARI,0,44
7835083308,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2019-03-25 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2019-05-30 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2019-08-06 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2020-02-24 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,SUSPENSION,PROVINCIA AUTONOMA DI BOLZANO,2020-03-26 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,REPRISE,PROVINCIA AUTONOMA DI BOLZANO,2020-05-22 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2020-10-07 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835083308,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2020-11-03 00:00:00.000,Variant 54,54,490000.0,FORNITURE,ORDINARI,0,38
7835964A0C,CREATION,CENTRALE,2019-03-19 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,AWARD,CENTRALE,2019-05-17 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,CONTRACT-START,CENTRALE,2019-05-28 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,SUSPENSION,CENTRALE,2019-07-17 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,REPRISE,CENTRALE,2019-07-31 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,SUSPENSION,CENTRALE,2019-08-02 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,REPRISE,CENTRALE,2019-08-26 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,SUSPENSION,CENTRALE,2019-08-28 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,REPRISE,CENTRALE,2019-09-10 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,SUSPENSION,CENTRALE,2019-09-12 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,REPRISE,CENTRALE,2019-10-01 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,CONTRACT-END,CENTRALE,2019-10-07 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
7835964A0C,VARIANT,CENTRALE,2019-10-07 00:00:00.000,Variant 223,223,43600.0,FORNITURE,ORDINARI,0,44
783994601C,CREATION,CENTRALE,2019-03-22 00:00:00.000,Variant 1,1,215000.0,FORNITURE,ORDINARI,0,22
783994601C,AWARD,CENTRALE,2019-05-14 00:00:00.000,Variant 1,1,215000.0,FORNITURE,ORDINARI,0,22
783994601C,CONTRACT-START,CENTRALE,2019-05-31 00:00:00.000,Variant 1,1,215000.0,FORNITURE,ORDINARI,0,22
783994601C,VARIANT,CENTRALE,2021-02-10 00:00:00.000,Variant 1,1,215000.0,FORNITURE,ORDINARI,0,22
783994601C,CONTRACT-END,CENTRALE,2022-05-30 00:00:00.000,Variant 1,1,215000.0,FORNITURE,ORDINARI,0,22
